,ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,height,width,length
2686,7-12,31.192200000000003,5.0,275.0,4.0,9,31063.0,Average,Beachside Vacation,4.2,Creator 3-in-1,3.4,CA,7,10,4
2687,7-12,31.192200000000003,9.0,286.0,4.5,8,31035.0,Easy,Beach Hut,4.4,LEGO® Creator 3-in-1,4.1,CA,5,10,3
2688,8-12,31.192200000000003,4.0,326.0,4.8,10,31049.0,Average,Twin Spin Helicopter,5.0,LEGO® Creator 3-in-1,4.8,CA,4,7,13
2689,7-12,19.4922,7.0,230.0,4.8,9,31047.0,Average,Propeller Plane,4.9,LEGO® Creator 3-in-1,4.7,CA,4,9,7
2690,7-12,19.4922,16.82623813551358,246.0,4.337640663742107,7,31060.0,0.16760459995106436,Airshow Aces,0.13212625397602154,Creator 3-in-1,0.14639915178207324,CA,1,3,4
2691,6-12,10.1322,2.0,124.0,4.0,0,31043.0,Easy,Chopper Transporter,5.0,LEGO® Creator 3-in-1,4.5,CA,2,3,6
2692,6-12,10.1322,4.0,132.0,4.0,9,31029.0,Average,Cargo Heli,4.8,LEGO® Creator 3-in-1,4.8,CA,2,5,6
2693,16+,350.9922,43.0,5923.0,3.9,8,10256.0,Challenging,Taj Mahal,4.8,Creator Expert,4.5,CA,16,20,20
2694,16+,171.59220000000005,62.0,2480.0,4.4,9,10260.0,Challenging,Downtown Diner,4.6,Creator Expert,4.3,CA,13,9,9
2695,12+,77.9922,51.0,902.0,3.8,10,10259.0,Average,Winter Village Station,3.8,Creator Expert,3.4,CA,7,11,5
2696,16+,265.1922,99.0,4002.0,4.7,10,10255.0,Challenging,Assembly Square,4.8,Creator Expert,4.5,CA,13,14,9
2697,16+,233.99220000000003,228.0,4295.0,4.2,5,10214.0,Challenging,Tower Bridge,4.8,Creator Expert,4.6,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2698,16+,233.99220000000003,64.0,4163.0,3.7,6,10253.0,Challenging,Big Ben,4.6,Creator Expert,4.6,CA,23,17,7
2699,16+,194.99220000000003,53.0,2670.0,4.2,8,10257.0,Challenging,Carousel,4.4,Creator Expert,4.2,CA,12,14,13
2700,16+,179.3922,91.0,2464.0,4.9,7,10247.0,Challenging,Ferris Wheel,4.9,Creator Expert,4.7,CA,23,21,14
2701,16+,171.59220000000005,115.0,2382.0,4.5,8,10251.0,Challenging,Brick Bank,4.7,Creator Expert,4.2,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2702,16+,155.99220000000003,177.0,2262.0,4.4,9,10246.0,Challenging,Detective’s Office,4.6,Creator Expert,4.4,CA,10,9,9
2703,16+,148.1922,202.0,2469.0,4.7,9,10243.0,Challenging,Parisian Restaurant,4.9,Creator Expert,4.7,CA,11,9,9
2704,16+,140.3922,53.0,1686.0,4.1,5,10258.0,Average,London Bus,4.6,Creator Expert,4.3,CA,7,5,13
2705,16+,101.39220000000002,337.0,1334.0,4.3,16,10220.0,Challenging,Volkswagen T1 Camper Van,4.7,Creator Expert,4.5,CA,5,0.1864448250550526,8
2706,16+,101.39220000000002,66.0,1167.0,4.5,8,10252.0,Average,Volkswagen Beetle,4.9,Creator Expert,4.7,CA,5,4,11
2707,16+,93.5922,134.0,1077.0,4.4,11,10242.0,Average,MINI Cooper,4.7,Creator Expert,4.5,CA,4,5,9
2708,12+,101.39220000000002,77.0,734.0,4.3,7,10254.0,Average,Winter Holiday Train,4.3,Creator Expert,4.1,CA,4,2,20
2709,14+,272.9922,19.0,3444.0,4.9,6,70922.0,Challenging,The Joker™ Manor,5.0,THE LEGO® BATMAN MOVIE,4.9,CA,21,25,10
2710,9-14,124.7922,13.0,955.0,4.1,7,76087.0,Average,Flying Fox: Batmobile Airlift Attack,3.7,DC Comics™ Super Heroes,3.0,CA,5,14,13
2711,7-14,85.7922,6.0,267.0,4.7,9,71171.0,Average,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,4.3,DIMENSIONS™,4.0,CA,6,7,4
2712,8-14,70.1922,9.0,643.0,4.4,7,70923.0,Average,The Bat-Space Shuttle,4.8,THE LEGO® BATMAN MOVIE,3.5,CA,4,7,11
2713,7-14,50.6922,6.0,622.0,5.0,8,76086.0,Average,Knightcrawler Tunnel Attack,5.0,DC Comics™ Super Heroes,4.8,CA,3,7,8
2714,7-14,46.7922,5.0,425.0,3.2,5,70921.0,Average,Harley Quinn™ Cannonball Attack,3.2,THE LEGO® BATMAN MOVIE,2.6,CA,4,3,7
2715,7-14,38.9922,5.0,406.0,5.0,9,76097.0,Average,Lex Luthor™ Mech Takedown,4.8,DC Comics™ Super Heroes,4.8,CA,7,4,1
2716,6-12,31.192200000000003,6.0,271.0,4.5,8,76098.0,Easy,Speed Force Freeze Pursuit,4.8,DC Comics™ Super Heroes,4.5,CA,3,4,10
2717,7-14,27.2922,5.0,267.0,3.6,6,70919.0,Easy,The Justice League™ Anniversary Party,3.2,THE LEGO® BATMAN MOVIE,3.4,CA,4,9,5
2718,7-14,27.2922,11.0,293.0,4.9,7,70920.0,Average,Egghead™ Mech Food Fight,4.7,THE LEGO® BATMAN MOVIE,4.6,CA,6,7,5
2719,4-7,23.3922,1.0,151.0,5.0,9,10753.0,Easy,The Joker™ Batcave Attack,5.0,Juniors,5.0,CA,5,6,3
2720,6-12,19.4922,9.0,197.0,3.9,9,76085.0,Easy,Battle of Atlantis,4.2,DC Comics™ Super Heroes,3.9,CA,5,6,2
2721,7-14,19.4922,2.0,198.0,4.0,8,70918.0,0.16760459995106436,The Bat-Dune Buggy,4.5,THE LEGO® BATMAN MOVIE,4.0,CA,2,3,4
2722,6-12,19.4922,1.0,199.0,5.0,8,76096.0,Average,Superman™ & Krypto™ Team-Up,5.0,DC Comics™ Super Heroes,5.0,CA,3,4,7
2723,10+,10.1322,5.0,143.0,4.6,7,41599.0,Easy,Wonder Woman™,5.0,BrickHeadz,5.0,CA,1,0.1864448250550526,0.1846505179022918
2724,10+,10.1322,3.0,122.0,2.7,11,41598.0,Very Easy,The Flash™,4.0,BrickHeadz,3.0,CA,1,0.1864448250550526,0.1846505179022918
2725,10+,10.1322,2.0,108.0,3.5,7,41601.0,Easy,Cyborg™,5.0,BrickHeadz,4.0,CA,1,0.1864448250550526,0.1846505179022918
2726,10+,10.1322,1.0,135.0,1.0,6,41600.0,Very Easy,Aquaman™,4.0,BrickHeadz,3.0,CA,1,0.1864448250550526,0.1846505179022918
2727,10+,19.4922,16.82623813551358,209.0,4.337640663742107,11,41610.0,0.16760459995106436,Tactical Batman™ & Superman™,0.13212625397602154,BrickHeadz,0.14639915178207324,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2728,8-12,85.7922,7.0,712.0,3.7,11,41232.0,Average,Super Hero High School,3.9,DC Super Hero Girls,3.6,CA,11,12,3
2729,7-12,27.2922,4.0,206.0,5.0,7,41230.0,Easy,Batgirl™ Batjet Chase,4.5,DC Super Hero Girls,4.3,CA,3,6,6
2730,7-12,31.192200000000003,2.0,217.0,5.0,9,41231.0,Average,Harley Quinn™ to the rescue,5.0,DC Super Hero Girls,4.5,CA,5,4,2
2731,7-12,14.0322,2.0,145.0,4.5,5,41233.0,Average,Lashina™ Tank,4.0,DC Super Hero Girls,5.0,CA,1,1,3
2732,14+,257.3922,47.0,2526.0,4.5,7,76052.0,Average,Batman™ Classic TV Series – Batcave,4.6,DC Comics™ Super Heroes,4.2,CA,18,22,7
2733,9-12,101.39220000000002,16.82623813551358,1078.0,4.337640663742107,7,41239.0,0.16760459995106436,Eclipso™ Dark Palace,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,CA,14,10,5
2734,8-14,77.9922,11.0,759.0,4.2,8,76055.0,Average,Batman™: Killer Croc™ Sewer Smash,4.3,DC Comics™ Super Heroes,3.9,CA,3,6,11
2735,7-14,58.4922,9.0,563.0,4.7,10,76054.0,Easy,Batman™: Scarecrow™ Harvest of Fear,4.6,DC Comics™ Super Heroes,4.4,CA,3,9,12
2736,7-12,58.4922,16.82623813551358,432.0,4.337640663742107,8,41238.0,0.16760459995106436,Lena Luthor™ Kryptomite™ Factory,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,CA,8,2,11
2737,7-12,42.8922,1.0,351.0,5.0,9,41237.0,Average,Batgirl™ Secret Bunker,5.0,DC Super Hero Girls,5.0,CA,5,8,1
2738,7-14,31.192200000000003,18.0,306.0,4.5,7,76045.0,Average,Kryptonite Interception,4.6,DC Comics™ Super Heroes,4.3,CA,1,3,7
2739,6-12,31.192200000000003,7.0,286.0,5.0,7,76075.0,Easy,Wonder Woman™ Warrior Battle,4.7,DC Comics™ Super Heroes,4.8,CA,2,7,6
2740,6-12,31.192200000000003,8.0,257.0,4.5,9,76056.0,Average,Batman™: Rescue from Ra's al Ghul™,4.4,DC Comics™ Super Heroes,3.9,CA,3,7,4
2741,6-12,19.4922,32.0,174.0,4.6,8,76025.0,Easy,Green Lantern vs. Sinestro,4.8,DC Comics™ Super Heroes,4.7,CA,1,6,7
2742,7-12,14.0322,2.0,142.0,4.5,7,41234.0,Average,Bumblebee™ Helicopter,4.0,DC Super Hero Girls,3.5,CA,2,3,3
2743,6-12,12.4722,30.0,91.0,4.3,9,76044.0,Easy,Clash of the Heroes,4.3,DC Comics™ Super Heroes,4.4,CA,4,4,7
2744,10+,10.1322,11.0,91.0,3.8,10,41585.0,Very Easy,Batman™,4.9,BrickHeadz,4.7,CA,1,0.1864448250550526,0.1846505179022918
2745,5-12,10.1322,3.0,93.0,4.7,8,76068.0,Easy,Mighty Micros: Superman™ vs. Bizarro™,4.7,DC Comics™ Super Heroes,5.0,CA,1,1,2
2746,10+,10.1322,12.0,151.0,3.3,10,41588.0,Easy,The Joker™,4.8,BrickHeadz,4.7,CA,1,0.1864448250550526,0.1846505179022918
2747,10+,10.1322,10.0,101.0,4.3,8,41587.0,Very Easy,Robin™,4.8,BrickHeadz,4.9,CA,1,0.1864448250550526,0.1846505179022918
2748,5-12,10.1322,1.0,83.0,5.0,7,76069.0,Easy,Mighty Micros: Batman™ vs. Killer Moth™,5.0,DC Comics™ Super Heroes,5.0,CA,2,1,2
2749,10+,10.1322,9.0,99.0,3.5,8,41586.0,Easy,Batgirl™,4.3,BrickHeadz,4.6,CA,1,0.1864448250550526,0.1846505179022918
2750,5-12,10.1322,2.0,85.0,5.0,8,76070.0,Easy,Mighty Micros: Wonder Woman™ vs. Doomsday™,5.0,DC Comics™ Super Heroes,5.0,CA,1,1,2
2751,8-12,85.7922,7.0,712.0,3.7,11,41232.0,Average,Super Hero High School,3.9,DC Super Hero Girls,3.6,CA,11,12,3
2752,7-12,27.2922,4.0,206.0,5.0,7,41230.0,Easy,Batgirl™ Batjet Chase,4.5,DC Super Hero Girls,4.3,CA,3,6,6
2753,7-12,31.192200000000003,2.0,217.0,5.0,9,41231.0,Average,Harley Quinn™ to the rescue,5.0,DC Super Hero Girls,4.5,CA,5,4,2
2754,7-12,14.0322,2.0,145.0,4.5,5,41233.0,Average,Lashina™ Tank,4.0,DC Super Hero Girls,5.0,CA,1,1,3
2755,9-12,101.39220000000002,16.82623813551358,1078.0,4.337640663742107,7,41239.0,0.16760459995106436,Eclipso™ Dark Palace,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,CA,14,10,5
2756,7-12,58.4922,16.82623813551358,432.0,4.337640663742107,8,41238.0,0.16760459995106436,Lena Luthor™ Kryptomite™ Factory,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,CA,8,2,11
2757,7-12,42.8922,1.0,351.0,5.0,9,41237.0,Average,Batgirl™ Secret Bunker,5.0,DC Super Hero Girls,5.0,CA,5,8,1
2758,7-12,14.0322,2.0,142.0,4.5,7,41234.0,Average,Bumblebee™ Helicopter,4.0,DC Super Hero Girls,3.5,CA,2,3,3
2759,7-14,11.6922,16.82623813551358,56.0,4.337640663742107,20,71287.0,0.16760459995106436,Teen Titans Go!™ Fun Pack,0.13212625397602154,DIMENSIONS™,0.14639915178207324,CA,3,1,1
2760,7-14,85.7922,6.0,267.0,4.7,9,71171.0,Average,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,4.3,DIMENSIONS™,4.0,CA,6,7,4
2761,7-14,11.6922,1.0,56.0,4.0,15,71343.0,Easy,The Powerpuff Girls™ Fun Pack,5.0,DIMENSIONS™,5.0,CA,2,2,1
2762,7-14,19.4922,16.82623813551358,93.0,4.337640663742107,18,71346.0,0.16760459995106436,The Powerpuff Girls™ Team Pack,0.13212625397602154,DIMENSIONS™,0.14639915178207324,CA,2,1,1
2763,7-14,11.6922,1.0,56.0,5.0,15,71349.0,Easy,Beetlejuice™ Fun Pack,5.0,DIMENSIONS™,5.0,CA,2,1,1
2764,7-14,19.4922,2.0,105.0,3.5,15,71255.0,Easy,Teen Titans Go!™ Team Pack,4.0,DIMENSIONS™,3.5,CA,3,2,2
2765,7-14,38.9922,5.0,259.0,4.8,8,71242.0,Average,Ghostbusters™ Story Pack,4.2,DIMENSIONS™,3.6,CA,1,1,2
2766,7-14,35.092200000000005,2.0,156.0,4.5,11,71264.0,Easy,THE LEGO® BATMAN MOVIE Story Pack,4.5,DIMENSIONS™,3.5,CA,1,2,1
2767,7-14,23.3922,11.0,96.0,3.4,10,71235.0,Average,Midway Arcade™ Level Pack,3.2,DIMENSIONS™,3.7,CA,1,1,2
2768,7-14,23.3922,2.0,118.0,5.0,13,71267.0,Average,Goonies™ Level Pack,5.0,DIMENSIONS™,5.0,CA,1,5,0.1846505179022918
2769,7-14,23.3922,6.0,76.0,4.2,11,71248.0,Easy,Mission: Impossible™ Level Pack,4.5,DIMENSIONS™,3.4,CA,1,1,2
2770,7-14,19.4922,2.0,92.0,4.0,10,71229.0,Easy,DC Comics™ Team Pack,4.0,DIMENSIONS™,3.5,CA,1,1,1
2771,7-14,11.6922,1.0,64.0,5.0,18,71348.0,Very Easy,Harry Potter™ Fun Pack,5.0,DIMENSIONS™,5.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2772,7-14,11.6922,7.0,40.0,4.5,10,71238.0,Easy,Cyberman™ Fun Pack,4.6,DIMENSIONS™,4.3,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2773,7-14,11.6922,2.0,46.0,5.0,13,71266.0,Average,LEGO® City Fun Pack,5.0,DIMENSIONS™,5.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2774,7-14,11.6922,3.0,39.0,4.0,16,71218.0,Easy,LEGO® DIMENSIONS™ Gollum Fun Pack,4.3,DIMENSIONS™,3.7,CA,1,1,2
2775,7-14,11.6922,4.0,59.0,4.0,10,71232.0,Average,LEGO® DIMENSIONS™ Eris Fun Pack,3.8,DIMENSIONS™,3.0,CA,1,3,2
2776,16+,311.9922,171.0,4080.0,4.5,6,71040.0,Challenging,The Disney Castle,4.7,Disney™,4.5,CA,29,8,12
2777,14+,194.99220000000003,52.0,2294.0,3.3,7,71042.0,Average,Silent Mary,4.5,Disney™,4.3,CA,18,8,26
2778,6-12,77.9922,5.0,701.0,4.0,11,41148.0,Average,Elsa's Magical Ice Palace,4.0,Disney™,3.8,CA,12,11,7
2779,6-12,70.1922,3.0,585.0,4.3,10,41154.0,Challenging,Cinderella's Dream Castle,4.3,Disney™,3.3,CA,13,9,4
2780,6-12,50.6922,3.0,380.0,4.3,10,41153.0,Average,Ariel's Royal Celebration Boat,4.3,Disney™,3.3,CA,6,4,9
2781,6-12,38.9922,3.0,307.0,4.7,11,41150.0,Easy,Moana’s Ocean Voyage,4.7,Disney™,4.7,CA,6,5,5
2782,6-12,38.9922,4.0,350.0,4.3,7,41146.0,Average,Cinderella's Enchanted Evening,4.8,Disney™,4.3,CA,4,2,9
2783,6-12,38.9922,3.0,322.0,4.7,11,41152.0,Easy,Sleeping Beauty's Fairytale Castle,4.3,Disney™,4.3,CA,11,4,2
2784,4-7,35.092200000000005,2.0,191.0,5.0,14,10744.0,Average,Thunder Hollow Crazy 8 Race,5.0,Juniors,4.5,CA,1,1,2
2785,5-12,31.192200000000003,2.0,222.0,5.0,10,41145.0,Average,Ariel and the Magical Spell,5.0,Disney™,4.5,CA,5,5,3
2786,4-7,23.3922,2.0,116.0,5.0,9,10743.0,Easy,Smokey's Garage,4.5,Juniors,5.0,CA,1,1,2
2787,4-7,23.3922,3.0,94.0,4.7,12,10736.0,Average,Anna & Elsa's Frozen Playground,4.7,Juniors,4.7,CA,7,7,5
2788,5-12,19.4922,16.82623813551358,125.0,4.337640663742107,7,41155.0,0.16760459995106436,Elsa's Market Adventure,0.13212625397602154,Disney™,0.14639915178207324,CA,5,3,2
2789,4-7,19.4922,2.0,95.0,2.5,10,10742.0,Easy,Willy's Butte Speed Training,3.0,Juniors,3.0,CA,1,1,2
2790,5-12,14.0322,1.0,104.0,5.0,11,41151.0,Average,Mulan's Training Day,5.0,Disney™,5.0,CA,4,2,2
2791,4-7,10.1322,8.0,47.0,3.9,8,10730.0,Very Easy,Lightning McQueen Speed Launcher,4.0,Juniors,3.9,CA,1,1,2
2792,4-7,10.1322,3.0,62.0,4.3,13,10733.0,Easy,Mater's Junkyard,4.7,Juniors,5.0,CA,1,1,2
2793,4-7,10.1322,1.0,75.0,5.0,13,10732.0,0.16760459995106436,Guido and Luigi's Pit Stop,5.0,Juniors,5.0,CA,1,1,1
2794,4-7,10.1322,3.0,59.0,4.3,10,10731.0,Easy,Cruz Ramirez Race Simulator,5.0,Juniors,4.3,CA,1,1,2
2795,6+,9.3522,1.0,115.0,4.0,5,40307.0,Easy,Castle Interior Kit,5.0,Disney™,4.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2796,6+,9.3522,1.0,80.0,5.0,4,40388.0,Easy,Mini-Doll Dress-Up Kit,5.0,Disney™,5.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2797,10+,10.1322,6.0,118.0,3.3,11,41594.0,Very Easy,Captain Armando Salazar,5.0,BrickHeadz,4.7,CA,1,0.1864448250550526,0.1846505179022918
2798,5-12,31.192200000000003,11.0,174.0,4.3,9,41066.0,Easy,Anna & Kristoff’s Sleigh Adventure,4.0,Disney™,3.8,CA,2,2,6
2799,5-12,23.3922,2.0,205.0,5.0,12,41149.0,Challenging,Moana’s Island Adventure,4.5,Disney™,4.5,CA,5,9,3
2800,5-12,19.4922,1.0,186.0,5.0,9,41142.0,Very Easy,Palace Pets Royal Castle,5.0,Disney™,5.0,CA,6,5,5
2801,5-12,19.4922,2.0,153.0,5.0,11,41147.0,Easy,Anna's Snow Adventure,5.0,Disney™,5.0,CA,2,3,3
2802,10+,10.1322,9.0,109.0,3.6,12,41593.0,Easy,Captain Jack Sparrow,4.8,BrickHeadz,4.6,CA,1,0.1864448250550526,0.1846505179022918
2803,10+,10.1322,10.0,139.0,4.2,13,41595.0,Easy,Belle,4.8,BrickHeadz,4.7,CA,1,0.1864448250550526,0.1846505179022918
2804,10+,10.1322,2.0,116.0,5.0,15,41596.0,Average,Beast,5.0,BrickHeadz,5.0,CA,1,0.1864448250550526,0.1846505179022918
2805,5-12,10.1322,16.82623813551358,75.0,4.337640663742107,7,41144.0,0.16760459995106436,Petite's Royal Stable,0.13212625397602154,Disney™,0.14639915178207324,CA,3,5,1
2806,5-12,6.2322000000000015,16.82623813551358,61.0,4.337640663742107,7,41143.0,0.16760459995106436,Berry's Kitchen,0.13212625397602154,Disney™,0.14639915178207324,CA,2,5,1
2807,2-5,31.192200000000003,16.82623813551358,22.0,4.337640663742107,13,10880.0,0.16760459995106436,T. rex Tower,0.13212625397602154,DUPLO®,0.14639915178207324,CA,4,3,6
2808,2-5,19.4922,1.0,24.0,4.337640663742107,12,10879.0,0.16760459995106436,Gentle Giants Petting Zoo,5.0,DUPLO®,0.14639915178207324,CA,5,6,5
2809,2-5,101.39220000000002,22.0,134.0,4.6,11,10508.0,Average,Deluxe Train Set,4.1,DUPLO®,3.7,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2810,2-5,101.39220000000002,8.0,163.0,4.9,8,10805.0,Easy,Around the World,5.0,DUPLO®,4.8,CA,8,7,3
2811,2-5,77.9922,1.0,106.0,4.0,11,10840.0,Easy,Big Fair,5.0,DUPLO®,4.0,CA,14,7,6
2812,2-5,62.3922,16.82623813551358,104.0,4.337640663742107,11,10869.0,0.16760459995106436,Farm Adventures,0.13212625397602154,DUPLO®,0.14639915178207324,CA,9,8,3
2813,2-5,58.4922,16.82623813551358,98.0,4.337640663742107,10,10836.0,0.16760459995106436,Town Square,0.13212625397602154,DUPLO®,0.14639915178207324,CA,11,14,3
2814,2-5,50.6922,16.82623813551358,71.0,4.337640663742107,10,10864.0,0.16760459995106436,Large Playground Brick Box,0.13212625397602154,DUPLO®,0.14639915178207324,CA,7,11,5
2815,2-5,46.7922,1.0,67.0,5.0,10,10813.0,Average,Big Construction Site,5.0,DUPLO®,5.0,CA,3,3,5
2816,2-5,38.9922,11.0,52.0,4.9,10,10507.0,Easy,My First Train Set,4.7,DUPLO®,4.4,CA,0.1578174700269146,29,68
2817,2-5,35.092200000000005,16.82623813551358,69.0,4.337640663742107,10,10835.0,0.16760459995106436,Family House,0.13212625397602154,DUPLO®,0.14639915178207324,CA,11,14,3
2818,2-5,35.092200000000005,16.82623813551358,70.0,4.337640663742107,12,10844.0,0.16760459995106436,Minnie Mouse Bow-tique,0.13212625397602154,DUPLO®,0.14639915178207324,CA,11,5,5
2819,2-5,35.092200000000005,16.82623813551358,61.0,4.337640663742107,11,10841.0,0.16760459995106436,Fun Family Fair,0.13212625397602154,DUPLO®,0.14639915178207324,CA,9,8,7
2820,2-5,35.092200000000005,3.0,28.0,5.0,9,10846.0,Easy,Flo's Café,5.0,DUPLO®,4.5,CA,1,2,3
2821,2-5,35.092200000000005,3.0,48.0,5.0,11,10827.0,Very Easy,Mickey & Friends Beach House,5.0,DUPLO®,5.0,CA,9,7,3
2822,2-5,31.192200000000003,16.82623813551358,38.0,4.337640663742107,9,10876.0,0.16760459995106436,Spider-Man & Hulk Adventures,0.13212625397602154,DUPLO®,0.14639915178207324,CA,9,4,1
2823,2-5,31.192200000000003,16.82623813551358,59.0,4.337640663742107,10,10868.0,0.16760459995106436,Farm Pony Stable,0.13212625397602154,DUPLO®,0.14639915178207324,CA,7,12,3
2824,1½-5,31.192200000000003,16.82623813551358,70.0,4.337640663742107,10,10865.0,0.16760459995106436,Fun Creations,0.13212625397602154,DUPLO®,0.14639915178207324,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2825,2-5,31.192200000000003,1.0,37.0,5.0,11,10878.0,Very Easy,Rapunzel´s Tower,5.0,DUPLO®,5.0,CA,11,4,4
2826,1½-3,27.2922,16.82623813551358,34.0,4.337640663742107,10,10863.0,0.16760459995106436,My First Animal Brick Box,0.13212625397602154,DUPLO®,0.14639915178207324,CA,4,2,7
2827,1½-5,27.2922,4.0,65.0,4.8,12,10572.0,Very Easy,LEGO® DUPLO® All-in-One-Box-of-Fun,5.0,DUPLO®,4.0,CA,5,4,3
2828,2-5,23.3922,2.0,26.0,5.0,12,10592.0,Very Easy,Fire Truck,5.0,DUPLO®,5.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2829,2-5,23.3922,4.0,24.0,5.0,7,10597.0,Easy,Mickey & Minnie Birthday Parade,4.8,DUPLO®,4.7,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2830,2-5,23.3922,2.0,57.0,5.0,9,10834.0,Average,Pizzeria,5.0,DUPLO®,5.0,CA,7,7,3
2831,2-5,23.3922,3.0,28.0,4.3,14,10823.0,Average,Batwing Adventure,4.3,DUPLO®,3.3,CA,1,5,6
2832,2-5,23.3922,1.0,31.0,5.0,10,10857.0,Easy,Piston Cup Race,5.0,DUPLO®,4.0,CA,1,2,3
2833,2-5,23.3922,5.0,45.0,4.5,11,10837.0,Easy,Santa's Winter Holiday,4.2,DUPLO®,3.8,CA,4,2,9
2834,2-5,23.3922,16.82623813551358,29.0,4.337640663742107,9,10871.0,0.16760459995106436,Airport,0.13212625397602154,DUPLO®,0.14639915178207324,CA,8,5,4
2835,1½-3,19.4922,5.0,23.0,5.0,6,10847.0,Easy,Number Train,5.0,DUPLO®,4.8,CA,3,2,14
2836,2-5,19.4922,2.0,26.0,5.0,10,10812.0,Average,Truck & Tracked Excavator,5.0,DUPLO®,5.0,CA,4,2,7
2837,1½-5,19.4922,6.0,36.0,4.8,12,10816.0,Easy,My First Cars and Trucks,5.0,DUPLO®,4.7,CA,2,1,3
2838,2-5,19.4922,16.82623813551358,26.0,4.337640663742107,9,10867.0,0.16760459995106436,Farmers' Market,0.13212625397602154,DUPLO®,0.14639915178207324,CA,4,4,2
2839,1½-3,19.4922,6.0,24.0,2.2,8,10845.0,Average,My First Carousel,2.2,DUPLO®,3.2,CA,7,9,9
2840,2-5,19.4922,1.0,23.0,5.0,8,10856.0,Easy,Mater´s Shed,5.0,DUPLO®,5.0,CA,2,2,4
2841,2-5,19.4922,16.82623813551358,32.0,4.337640663742107,9,10839.0,0.16760459995106436,Shooting Gallery,0.13212625397602154,DUPLO®,0.14639915178207324,CA,7,7,3
2842,2-5,19.4922,1.0,19.0,3.0,10,10877.0,0.16760459995106436,Belle´s Tea Party,4.0,DUPLO®,4.0,CA,5,0.1864448250550526,2
2843,1½-3,19.4922,16.82623813551358,28.0,4.337640663742107,7,10861.0,0.16760459995106436,My First Emotions,0.13212625397602154,DUPLO®,0.14639915178207324,CA,6,3,2
2844,2-5,15.5922,2.0,39.0,5.0,11,10833.0,Average,Preschool,5.0,DUPLO®,5.0,CA,6,7,3
2845,1½-5,15.5922,15.0,1.0,4.4,3,2304.0,Easy,LEGO® DUPLO® Green Baseplate,4.0,DUPLO®,3.3,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2846,1½-3,14.8122,16.82623813551358,41.0,4.337640663742107,9,10862.0,0.16760459995106436,My First Celebration,0.13212625397602154,DUPLO®,0.14639915178207324,CA,5,5,5
2847,2-5,14.0322,16.82623813551358,15.0,4.337640663742107,12,10843.0,0.16760459995106436,Mickey Racer,0.13212625397602154,DUPLO®,0.14639915178207324,CA,1,1,4
2848,2-5,14.0322,16.82623813551358,19.0,4.337640663742107,10,10832.0,0.16760459995106436,Birthday Picnic,0.13212625397602154,DUPLO®,0.14639915178207324,CA,1,4,1
2849,2-5,14.0322,1.0,15.0,3.0,10,10809.0,Easy,Police Patrol,4.0,DUPLO®,3.0,CA,4,2,5
2850,2-5,10.1322,16.82623813551358,16.0,4.337640663742107,8,10870.0,0.16760459995106436,Farm Animals,0.13212625397602154,DUPLO®,0.14639915178207324,CA,3,2,2
2851,2-5,10.1322,2.0,15.0,5.0,10,10838.0,Very Easy,Family Pets,5.0,DUPLO®,5.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
2852,1½-3,10.1322,16.82623813551358,18.0,4.337640663742107,9,10858.0,0.16760459995106436,My First Puzzle Pets,0.13212625397602154,DUPLO®,0.14639915178207324,CA,3,3,2
2853,1½-3,3.8922,16.82623813551358,6.0,4.337640663742107,11,10851.0,0.16760459995106436,My First Bus,0.13212625397602154,DUPLO®,0.14639915178207324,CA,2,2,3
2854,1½-3,3.8922,16.82623813551358,6.0,4.337640663742107,8,10859.0,0.16760459995106436,My First Ladybug,0.13212625397602154,DUPLO®,0.14639915178207324,CA,2,2,4
2855,1½-3,3.8922,16.82623813551358,6.0,4.337640663742107,8,10860.0,0.16760459995106436,My First Race Car,0.13212625397602154,DUPLO®,0.14639915178207324,CA,2,2,3
2856,2-5,23.3922,1.0,28.0,5.0,9,10608.0,Average,Spider-Man Spider Truck Adventure,5.0,DUPLO®,5.0,CA,0.1578174700269146,0.1864448250550526,0.1846505179022918
